Timestamp;Date;Time;Temp;CO2;Noise;Brightness;Relative-humidity;Motion;Nr-People;Lights-on/off;External-noise;Internal-noise;Nr-Windows;Nr-Computers;Weekday;Vents-on/off;;;;
23.09.2017 21:26;23.09.2017;21.26;23.020693444000003;481.0;39.3048798976;4.14;35.5817360518;0;0;0;0;0;2;1;1;0;;;;
23.09.2017 21:31;23.09.2017;21.31;23.020693444000003;481.0;39.3048798976;4.14;35.6183616164;0;0;0;0;0;2;1;1;0;;;;
23.09.2017 21:36;23.09.2017;21.36;23.020693444000003;481.0;39.3048798976;4.14;35.6183616164;0;0;0;0;0;2;1;1;0;;;;
23.09.2017 21:41;23.09.2017;21.41;23.020693444000003;481.0;39.3048798976;4.14;35.667195702600004;0;0;0;0;0;2;1;1;0;;;;
23.09.2017 21:46;23.09.2017;21.46;23.020693444000003;481.0;39.7258821753;4.14;35.606153094899994;0;0;0;0;0;2;1;1;0;;;;
23.09.2017 21:51;23.09.2017;21.51;23.020693444000003;481.0;39.7258821753;4.14;35.6183616164;0;0;0;0;0;2;1;1;0;;;;
23.09.2017 21:56;23.09.2017;21.56;23.020693444000003;481.0;39.3048798976;4.14;35.606153094899994;0;0;0;0;0;2;1;1;0;;;;
23.09.2017 22:01;23.09.2017;22.01;23.020693444000003;481.0;39.7258821753;4.14;35.667195702600004;0;0;0;0;0;2;1;1;0;;;;
23.09.2017 22:06;23.09.2017;22.06;23.020693444000003;481.0;39.7258821753;4.14;35.6183616164;0;0;0;0;0;2;1;1;0;;;;
23.09.2017 22:11;23.09.2017;22.11;23.020693444000003;481.0;44.85834218390001;4.14;35.667195702600004;0;0;0;0;0;2;1;1;0;;;;
23.09.2017 22:16;23.09.2017;22.16;23.020693444000003;481.0;39.3048798976;4.14;35.6855084849;0;0;0;0;0;2;1;1;0;;;;
23.09.2017 22:26;23.09.2017;22.26;23.020693444000003;481.0;39.3048798976;4.14;35.6855084849;0;0;0;0;0;2;1;1;0;;;;
23.09.2017 22:31;23.09.2017;22.31;23.020693444000003;481.0;39.7258821753;4.14;35.709925528;0;0;0;0;0;2;1;1;0;;;;
23.09.2017 22:36;23.09.2017;22.36;23.020693444000003;481.0;39.7258821753;4.14;35.6855084849;0;0;0;0;0;2;1;1;0;;;;
23.09.2017 22:41;23.09.2017;22.41;23.030765474299997;481.0;39.3048798976;4.14;35.7404468319;0;0;0;0;0;2;1;1;0;;;;
23.09.2017 22:47;23.09.2017;22.47;23.030765474299997;481.0;39.7258821753;4.14;35.709925528;0;0;0;0;0;2;1;1;0;;;;
23.09.2017 22:52;23.09.2017;22.52;23.020693444000003;481.0;39.3048798976;4.14;35.7404468319;0;0;0;0;0;2;1;1;0;;;;
23.09.2017 22:57;23.09.2017;22.57;23.020693444000003;481.0;39.3048798976;4.14;35.667195702600004;0;0;0;0;0;2;1;1;0;;;;
23.09.2017 23:02;23.09.2017;23.02;23.020693444000003;481.0;42.28581138;4.14;35.667195702600004;0;0;0;0;0;2;1;1;0;;;;
23.09.2017 23:07;23.09.2017;23.07;23.020693444000003;481.0;39.3048798976;4.14;35.709925528;0;0;0;0;0;2;1;1;0;;;;
23.09.2017 23:12;23.09.2017;23.12;23.020693444000003;481.0;39.7258821753;4.14;35.7892809181;0;0;0;0;0;2;1;1;0;;;;
23.09.2017 23:17;23.09.2017;23.17;23.020693444000003;481.0;39.7258821753;4.14;35.7404468319;0;0;0;0;0;2;1;1;0;;;;
23.09.2017 23:22;23.09.2017;23.22;23.020693444000003;481.0;39.7258821753;4.14;35.764863875;0;0;0;0;0;2;1;1;0;;;;
23.09.2017 23:27;23.09.2017;23.27;23.020693444000003;480.0;39.7258821753;4.14;35.7892809181;0;0;0;0;0;2;1;1;0;;;;
23.09.2017 23:32;23.09.2017;23.32;23.020693444000003;480.0;39.7258821753;4.14;35.7404468319;0;0;0;0;0;2;1;1;0;;;;
23.09.2017 23:37;23.09.2017;23.37;23.020693444000003;480.0;39.3048798976;4.14;35.709925528;0;0;0;0;0;2;1;1;0;;;;
23.09.2017 23:42;23.09.2017;23.42;23.020693444000003;480.0;39.7258821753;4.14;35.709925528;0;0;0;0;0;2;1;1;0;;;;
23.09.2017 23:47;23.09.2017;23.47;23.020693444000003;480.0;39.7258821753;4.14;35.7404468319;0;0;0;0;0;2;1;1;0;;;;
23.09.2017 23:52;23.09.2017;23.52;23.020693444000003;479.0;39.3048798976;4.14;35.764863875;0;0;0;0;0;2;1;1;0;;;;
23.09.2017 23:57;23.09.2017;23.57;23.020693444000003;479.0;39.7258821753;4.14;35.764863875;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 00:02;24.09.2017;00.02;23.020693444000003;479.0;39.3048798976;4.14;35.764863875;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 00:07;24.09.2017;00.07;23.020693444000003;479.0;39.7258821753;4.14;35.7404468319;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 00:12;24.09.2017;00.12;23.020693444000003;479.0;39.3048798976;4.14;35.7404468319;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 00:17;24.09.2017;00.17;23.020693444000003;479.0;39.7258821753;4.14;35.764863875;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 00:22;24.09.2017;00.22;23.020693444000003;479.0;39.7258821753;4.14;35.764863875;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 00:27;24.09.2017;00.27;23.020693444000003;478.0;39.3048798976;4.14;35.8381150043;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 00:32;24.09.2017;00.32;23.000549383499997;478.0;39.7258821753;4.14;35.7892809181;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 00:37;24.09.2017;00.37;23.000549383499997;478.0;39.3048798976;4.14;35.8381150043;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 00:42;24.09.2017;00.42;23.020693444000003;478.0;39.3048798976;4.14;35.7892809181;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 00:47;24.09.2017;00.47;23.020693444000003;478.0;39.7258821753;4.14;35.7892809181;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 00:52;24.09.2017;00.52;23.020693444000003;478.0;39.3048798976;4.14;35.7892809181;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 00:57;24.09.2017;00.57;23.020693444000003;476.0;39.3048798976;4.14;35.7892809181;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 01:07;24.09.2017;01.07;23.020693444000003;475.0;39.7258821753;4.14;35.8136979612;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 01:12;24.09.2017;01.12;23.020693444000003;475.0;39.7258821753;4.14;35.8381150043;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 01:17;24.09.2017;01.17;23.020693444000003;475.0;39.7258821753;4.14;35.8136979612;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 01:22;24.09.2017;01.22;23.020693444000003;474.0;39.7258821753;4.14;35.8381150043;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 01:27;24.09.2017;01.27;23.020693444000003;474.0;39.3048798976;4.14;35.8381150043;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 01:32;24.09.2017;01.32;23.020693444000003;474.0;39.7258821753;4.14;35.8381150043;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 01:37;24.09.2017;01.37;23.020693444000003;474.0;39.7258821753;4.14;35.862532047399995;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 01:42;24.09.2017;01.42;23.020693444000003;474.0;42.9159503313;4.14;35.8381150043;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 01:47;24.09.2017;01.47;23.020693444000003;474.0;39.7258821753;4.14;35.8381150043;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 01:52;24.09.2017;01.52;22.990477353200003;473.0;39.7258821753;4.14;35.8381150043;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 01:57;24.09.2017;01.57;22.990477353200003;473.0;39.3048798976;4.14;35.8381150043;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 02:02;24.09.2017;02.02;23.020693444000003;474.0;39.3048798976;4.14;35.8136979612;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 02:07;24.09.2017;02.07;23.000549383499997;473.0;39.7258821753;4.14;35.8381150043;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 02:12;24.09.2017;02.12;23.020693444000003;473.0;39.3048798976;4.14;35.8136979612;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 02:17;24.09.2017;02.17;22.990477353200003;473.0;39.3048798976;4.14;35.8136979612;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 02:22;24.09.2017;02.22;23.020693444000003;473.0;39.7258821753;4.14;35.8381150043;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 02:27;24.09.2017;02.27;23.000549383499997;472.0;39.7258821753;4.14;35.862532047399995;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 02:32;24.09.2017;02.32;23.000549383499997;473.0;39.7258821753;4.14;35.862532047399995;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 02:37;24.09.2017;02.37;23.000549383499997;472.0;39.7258821753;4.14;35.862532047399995;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 02:42;24.09.2017;02.42;23.000549383499997;472.0;39.7258821753;4.14;35.862532047399995;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 02:47;24.09.2017;02.47;23.000549383499997;472.0;39.3048798976;4.14;35.8381150043;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 02:52;24.09.2017;02.52;22.990477353200003;472.0;39.3048798976;4.14;35.8381150043;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 02:57;24.09.2017;02.57;22.9804053229;472.0;41.6151396804;4.14;35.862532047399995;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 03:02;24.09.2017;03.02;22.990477353200003;472.0;39.7258821753;4.14;35.862532047399995;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 03:07;24.09.2017;03.07;22.990477353200003;472.0;39.7258821753;4.14;35.8381150043;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 03:12;24.09.2017;03.12;22.990477353200003;472.0;39.3048798976;4.14;35.8381150043;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 03:17;24.09.2017;03.17;23.000549383499997;472.0;39.7258821753;4.14;35.8381150043;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 03:22;24.09.2017;03.22;22.990477353200003;471.0;39.3048798976;4.14;35.8381150043;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 03:27;24.09.2017;03.27;23.000549383499997;471.0;39.3048798976;4.14;35.862532047399995;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 03:32;24.09.2017;03.32;22.990477353200003;471.0;39.7258821753;4.14;35.8381150043;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 03:37;24.09.2017;03.37;22.9804053229;471.0;39.7258821753;4.14;35.8136979612;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 03:42;24.09.2017;03.42;22.9804053229;470.0;39.7258821753;4.14;35.8136979612;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 03:47;24.09.2017;03.47;22.9804053229;469.0;39.7258821753;4.14;35.7892809181;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 03:52;24.09.2017;03.52;22.990477353200003;469.0;39.3048798976;4.14;35.7892809181;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 03:57;24.09.2017;03.57;22.9804053229;469.0;39.3048798976;4.14;35.7892809181;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 04:02;24.09.2017;04.02;22.990477353200003;468.0;39.3048798976;4.14;35.7404468319;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 04:07;24.09.2017;04.07;22.960261262399996;468.0;39.7258821753;4.14;35.7526553534;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 04:12;24.09.2017;04.12;22.9804053229;467.0;39.3048798976;4.14;35.764863875;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 04:17;24.09.2017;04.17;22.9804053229;466.0;39.7258821753;4.14;35.764863875;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 04:22;24.09.2017;04.22;22.9804053229;466.0;39.7258821753;4.14;35.764863875;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 04:27;24.09.2017;04.27;22.9804053229;465.0;39.7258821753;4.14;35.7404468319;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 04:32;24.09.2017;04.32;22.9804053229;465.0;39.7258821753;4.14;35.709925528;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 04:37;24.09.2017;04.37;22.960261262399996;465.0;39.7258821753;4.14;35.7221340496;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 04:42;24.09.2017;04.42;22.9804053229;465.0;39.3048798976;4.14;35.709925528;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 04:47;24.09.2017;04.47;22.960261262399996;464.0;39.7258821753;4.14;35.7221340496;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 04:52;24.09.2017;04.52;22.960261262399996;464.0;39.3048798976;4.14;35.7221340496;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 04:57;24.09.2017;04.57;22.960261262399996;463.0;39.7258821753;4.14;35.7221340496;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 05:02;24.09.2017;05.02;22.960261262399996;463.0;39.7258821753;4.14;35.6977170065;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 05:07;24.09.2017;05.07;22.9804053229;463.0;39.7258821753;4.14;35.6855084849;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 05:12;24.09.2017;05.12;22.960261262399996;462.0;39.7258821753;4.14;35.6977170065;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 05:17;24.09.2017;05.17;22.960261262399996;461.0;39.7258821753;4.14;35.6732999634;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 05:22;24.09.2017;05.22;22.960261262399996;461.0;39.7258821753;4.14;35.654987181100005;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 05:27;24.09.2017;05.27;22.960261262399996;461.0;39.7258821753;4.14;35.654987181100005;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 05:32;24.09.2017;05.32;22.960261262399996;461.0;39.7258821753;4.14;35.642778659499996;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 05:37;24.09.2017;05.37;22.9804053229;460.0;39.7258821753;4.14;35.667195702600004;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 05:42;24.09.2017;05.42;22.960261262399996;460.0;39.7258821753;4.14;35.654987181100005;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 05:47;24.09.2017;05.47;22.960261262399996;460.0;39.7258821753;4.14;35.642778659499996;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 05:52;24.09.2017;05.52;22.960261262399996;459.0;39.7258821753;4.14;35.642778659499996;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 05:57;24.09.2017;05.57;22.960261262399996;458.0;39.7258821753;4.14;35.6183616164;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 06:02;24.09.2017;06.02;22.960261262399996;458.0;39.7258821753;4.14;35.6183616164;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 06:07;24.09.2017;06.07;22.960261262399996;457.0;39.7258821753;4.14;35.642778659499996;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 06:12;24.09.2017;06.12;22.960261262399996;456.0;39.3048798976;4.14;35.5939445733;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 06:17;24.09.2017;06.17;22.960261262399996;456.0;39.7258821753;4.14;35.5939445733;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 06:22;24.09.2017;06.22;22.960261262399996;456.0;39.7258821753;4.14;35.5695275302;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 06:27;24.09.2017;06.27;22.960261262399996;455.0;39.7258821753;4.14;35.5939445733;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 06:32;24.09.2017;06.32;22.960261262399996;455.0;39.7258821753;4.32;35.5939445733;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 06:37;24.09.2017;06.37;22.960261262399996;454.0;39.7258821753;4.32;35.5695275302;0;0;0;0;0;2;1;1;0;;;;
24.09.2017 06:42;24.09.2017;06.42;22.960261262399996;454.0;39.3048798976;4.5;35.5695275302;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 06:48;24.09.2017;06.48;22.960261262399996;454.0;39.7258821753;4.5;35.5695275302;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 06:53;24.09.2017;06.53;22.960261262399996;453.0;39.3048798976;4.5;35.5451104871;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 06:58;24.09.2017;06.58;22.960261262399996;453.0;39.7258821753;4.68;35.5451104871;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 07:03;24.09.2017;07.03;22.960261262399996;453.0;39.7258821753;4.86;35.5451104871;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 07:08;24.09.2017;07.08;22.960261262399996;453.0;39.7258821753;4.86;35.520693444;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 07:13;24.09.2017;07.13;22.960261262399996;453.0;39.7258821753;4.86;35.520693444;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 07:18;24.09.2017;07.18;22.960261262399996;453.0;39.7258821753;5.04;35.5451104871;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 07:23;24.09.2017;07.23;22.960261262399996;453.0;43.509806142600006;5.22;35.4962764009;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 07:28;24.09.2017;07.28;22.960261262399996;453.0;39.7258821753;5.22;35.4962764009;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 07:33;24.09.2017;07.33;22.960261262399996;453.0;39.7258821753;5.4;35.4962764009;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 07:38;24.09.2017;07.38;22.960261262399996;453.0;39.3048798976;5.58;35.4962764009;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 07:43;24.09.2017;07.43;22.960261262399996;452.0;39.7258821753;5.58;35.4718593578;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 07:48;24.09.2017;07.48;22.960261262399996;452.0;44.3403696568;5.76;35.4535465755;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 07:53;24.09.2017;07.53;22.960261262399996;452.0;39.7258821753;5.76;35.4535465755;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 07:58;24.09.2017;07.58;22.960261262399996;452.0;41.6151396804;5.94;35.4535465755;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 08:03;24.09.2017;08.03;22.960261262399996;452.0;39.7258821753;5.94;35.4291295324;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 08:08;24.09.2017;08.08;22.960261262399996;452.0;39.7258821753;5.94;35.4291295324;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 08:13;24.09.2017;08.13;22.9501892321;452.0;45.5880441493;6.12;35.416921010900005;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 08:18;24.09.2017;08.18;22.960261262399996;452.0;39.3048798976;6.3;35.404712489299996;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 08:23;24.09.2017;08.23;22.960261262399996;452.0;39.7258821753;6.3;35.404712489299996;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 08:28;24.09.2017;08.28;22.960261262399996;451.0;39.7258821753;6.3;35.4291295324;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 08:33;24.09.2017;08.33;22.960261262399996;451.0;39.3048798976;6.48;35.404712489299996;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 08:38;24.09.2017;08.38;22.9501892321;451.0;39.7258821753;6.66;35.3925039678;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 08:43;24.09.2017;08.43;22.960261262399996;450.0;39.7258821753;6.66;35.3741911854;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 08:48;24.09.2017;08.48;22.9501892321;450.0;39.7258821753;6.66;35.3619826639;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 08:53;24.09.2017;08.53;22.9501892321;450.0;39.7258821753;6.66;35.3619826639;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 08:58;24.09.2017;08.58;22.960261262399996;449.0;39.7258821753;6.66;35.3741911854;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 09:03;24.09.2017;09.03;22.9501892321;449.0;39.7258821753;6.84;35.3619826639;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 09:08;24.09.2017;09.08;22.9501892321;448.0;39.3048798976;7.02;35.3619826639;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 09:13;24.09.2017;09.13;22.9501892321;448.0;39.7258821753;7.02;35.3375656208;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 09:18;24.09.2017;09.18;22.9501892321;448.0;39.3048798976;7.02;35.3375656208;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 09:23;24.09.2017;09.23;22.9501892321;447.0;39.3048798976;7.02;35.3375656208;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 09:28;24.09.2017;09.28;22.9501892321;447.0;39.3048798976;7.02;35.3375656208;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 09:33;24.09.2017;09.33;22.9501892321;446.0;39.7258821753;7.02;35.3375656208;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 09:38;24.09.2017;09.38;22.9501892321;445.0;39.3048798976;7.02;35.3253570993;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 09:43;24.09.2017;09.43;22.9501892321;445.0;39.7258821753;7.02;35.3253570993;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 09:48;24.09.2017;09.48;22.9501892321;444.0;39.7258821753;7.02;35.3253570993;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 09:53;24.09.2017;09.53;22.9501892321;444.0;39.3048798976;7.02;35.3253570993;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 09:58;24.09.2017;09.58;22.9501892321;443.0;39.7258821753;7.02;35.3253570993;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 10:03;24.09.2017;10.03;22.9501892321;443.0;39.7258821753;6.84;35.3009400562;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 10:08;24.09.2017;10.08;22.9501892321;443.0;39.3048798976;6.84;35.3009400562;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 10:13;24.09.2017;10.13;22.9501892321;442.0;39.7258821753;6.84;35.3009400562;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 10:18;24.09.2017;10.18;22.9501892321;441.0;39.7258821753;7.02;35.3009400562;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 10:23;24.09.2017;10.23;22.9501892321;441.0;39.7258821753;8.82;35.2765230131;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 10:28;24.09.2017;10.28;22.9501892321;441.0;39.7258821753;9.9;35.3009400562;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 10:33;24.09.2017;10.33;22.9501892321;441.0;44.85834218390001;9.9;35.3009400562;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 10:38;24.09.2017;10.38;22.9401172018;441.0;39.7258821753;9.9;35.3009400562;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 10:43;24.09.2017;10.43;22.9501892321;441.0;39.7258821753;9.72;35.3009400562;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 10:48;24.09.2017;10.48;22.9501892321;441.0;39.7258821753;9.54;35.2765230131;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 10:53;24.09.2017;10.53;22.9501892321;440.0;42.28581138;9.54;35.2765230131;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 10:58;24.09.2017;10.58;22.960261262399996;440.0;39.7258821753;9.36;35.288731534600004;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 11:03;24.09.2017;11.03;22.960261262399996;440.0;39.7258821753;9.18;35.2643144915;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 11:08;24.09.2017;11.08;22.960261262399996;440.0;39.7258821753;9.18;35.288731534600004;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 11:13;24.09.2017;11.13;22.9501892321;440.0;39.3048798976;9;35.2582102307;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 11:18;24.09.2017;11.18;22.960261262399996;440.0;39.3048798976;9;35.2643144915;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 11:23;24.09.2017;11.23;22.9501892321;441.0;39.7258821753;8.82;35.2582102307;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 11:28;24.09.2017;11.28;22.960261262399996;441.0;39.7258821753;8.82;35.2460017092;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 11:33;24.09.2017;11.33;22.960261262399996;440.0;39.3048798976;8.82;35.2460017092;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 11:38;24.09.2017;11.38;22.960261262399996;440.0;39.7258821753;8.64;35.2460017092;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 11:43;24.09.2017;11.43;22.960261262399996;440.0;39.7258821753;8.64;35.2460017092;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 11:48;24.09.2017;11.48;22.960261262399996;440.0;39.3048798976;8.46;35.2215846661;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 11:53;24.09.2017;11.53;22.960261262399996;440.0;39.7258821753;8.46;35.2215846661;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 11:58;24.09.2017;11.58;22.960261262399996;440.0;39.3048798976;8.46;35.2460017092;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 12:03;24.09.2017;12.03;22.960261262399996;440.0;39.7258821753;8.46;35.2215846661;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 12:08;24.09.2017;12.08;22.960261262399996;440.0;39.7258821753;8.46;35.2215846661;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 12:13;24.09.2017;12.13;22.960261262399996;440.0;42.9159503313;8.28;35.2215846661;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 12:18;24.09.2017;12.18;22.960261262399996;440.0;39.3048798976;8.1;35.2215846661;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 12:23;24.09.2017;12.23;22.960261262399996;439.0;44.07101352229999;8.1;35.2460017092;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 12:28;24.09.2017;12.28;22.960261262399996;439.0;39.3048798976;8.1;35.2215846661;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 12:33;24.09.2017;12.33;0.0;0.0;77.14192331390001;;0.0;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 12:38;24.09.2017;12.38;22.960261262399996;440.0;39.7258821753;8.1;35.2215846661;0;0;0;0;0;2;1;1;1;;;;
24.09.2017 12:43;24.09.2017;12.43;22.960261262399996;440.0;39.7258821753;43.74;35.2215846661;1;0;0;0;0;2;1;1;1;;;;
24.09.2017 12:48;24.09.2017;12.48;23.000549383499997;440.0;39.7258821753;54;35.160542058400004;1;1;1;1;0;2;2;1;1;;;;
24.09.2017 12:53;24.09.2017;12.53;23.020693444000003;440.0;39.7258821753;54.18;35.1361250153;1;1;1;1;0;2;2;1;1;;;;
24.09.2017 12:58;24.09.2017;12.58;23.030765474299997;440.0;39.7258821753;54.54;35.1361250153;0;1;1;1;0;2;2;1;1;;;;
24.09.2017 13:03;24.09.2017;13.03;23.0710535954;440.0;39.3048798976;54;35.1361250153;1;1;1;1;0;2;2;1;1;;;;
24.09.2017 13:08;24.09.2017;13.08;23.1214137468;441.0;53.7880354136;51.66;35.1117079722;1;1;1;1;0;2;2;1;1;;;;
24.09.2017 13:13;24.09.2017;13.13;23.1617018679;446.0;39.7258821753;52.38;35.3497741424;1;3;1;1;0;2;3;1;1;;;;
